frame.number,frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,http.host,http.request.method,dns.qry.name
"713","Mar 27, 2025 02:33:20.670909000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"714","Mar 27, 2025 02:33:20.670988000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"715","Mar 27, 2025 02:33:20.672107000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"716","Mar 27, 2025 02:33:20.697547000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"717","Mar 27, 2025 02:33:20.697904000 India Standard Time","172.16.44.224","8.8.4.4","49993","443",,,,,
"718","Mar 27, 2025 02:33:20.697943000 India Standard Time","172.16.44.224","8.8.4.4","49993","443",,,,,
"719","Mar 27, 2025 02:33:20.700117000 India Standard Time","8.8.4.4","172.16.44.224","443","49993",,,,,
"720","Mar 27, 2025 02:33:20.700117000 India Standard Time","8.8.4.4","172.16.44.224","443","49993",,,,,
"721","Mar 27, 2025 02:33:20.705903000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"722","Mar 27, 2025 02:33:20.707566000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"723","Mar 27, 2025 02:33:20.726739000 India Standard Time","8.8.4.4","172.16.44.224","443","49993",,,,,
"724","Mar 27, 2025 02:33:20.727301000 India Standard Time","172.16.44.224","8.8.4.4","49993","443",,,,,
"725","Mar 27, 2025 02:33:20.729254000 India Standard Time","8.8.4.4","172.16.44.224","443","49993",,,,,
"726","Mar 27, 2025 02:33:20.729696000 India Standard Time","172.16.44.224","8.8.4.4","49993","443",,,,,
"727","Mar 27, 2025 02:33:20.731076000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"728","Mar 27, 2025 02:33:20.731245000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"729","Mar 27, 2025 02:33:20.731245000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"730","Mar 27, 2025 02:33:20.734658000 India Standard Time","172.16.44.224","142.250.183.246","50019","443",,,,,
"731","Mar 27, 2025 02:33:20.734771000 India Standard Time","172.16.44.224","8.8.4.4","49993","443",,,,,
"732","Mar 27, 2025 02:33:20.735932000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"733","Mar 27, 2025 02:33:20.735932000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"734","Mar 27, 2025 02:33:20.735932000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"735","Mar 27, 2025 02:33:20.736983000 India Standard Time","8.8.4.4","172.16.44.224","443","49993",,,,,
"736","Mar 27, 2025 02:33:20.741599000 India Standard Time","142.250.183.246","172.16.44.224","443","50019",,,,,
"737","Mar 27, 2025 02:33:20.741731000 India Standard Time","172.16.44.224","142.250.183.246","50019","443",,,,,
"738","Mar 27, 2025 02:33:20.742139000 India Standard Time","172.16.44.224","142.250.183.246","50019","443",,,,,
"739","Mar 27, 2025 02:33:20.742139000 India Standard Time","172.16.44.224","142.250.183.246","50019","443",,,,,
"740","Mar 27, 2025 02:33:20.744051000 India Standard Time","142.250.183.246","172.16.44.224","443","50019",,,,,
"741","Mar 27, 2025 02:33:20.744051000 India Standard Time","142.250.183.246","172.16.44.224","443","50019",,,,,
"742","Mar 27, 2025 02:33:20.751456000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"743","Mar 27, 2025 02:33:20.751608000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"744","Mar 27, 2025 02:33:20.751608000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"745","Mar 27, 2025 02:33:20.753369000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"746","Mar 27, 2025 02:33:20.753369000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"747","Mar 27, 2025 02:33:20.753369000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"748","Mar 27, 2025 02:33:20.781734000 India Standard Time","142.250.183.246","172.16.44.224","443","50019",,,,,
"749","Mar 27, 2025 02:33:20.781734000 India Standard Time","142.250.183.246","172.16.44.224","443","50019",,,,,
"750","Mar 27, 2025 02:33:20.781734000 India Standard Time","142.250.183.246","172.16.44.224","443","50019",,,,,
"751","Mar 27, 2025 02:33:20.781734000 India Standard Time","142.250.183.246","172.16.44.224","443","50019",,,,,
"752","Mar 27, 2025 02:33:20.781867000 India Standard Time","172.16.44.224","142.250.183.246","50019","443",,,,,
"753","Mar 27, 2025 02:33:20.783524000 India Standard Time","172.16.44.224","142.250.183.246","50019","443",,,,,
"754","Mar 27, 2025 02:33:20.783737000 India Standard Time","172.16.44.224","142.250.183.246","50019","443",,,,,
"755","Mar 27, 2025 02:33:20.783868000 India Standard Time","172.16.44.224","142.250.183.246","50019","443",,,,,
"756","Mar 27, 2025 02:33:20.787616000 India Standard Time","142.250.183.246","172.16.44.224","443","50019",,,,,
"757","Mar 27, 2025 02:33:20.787616000 India Standard Time","142.250.183.246","172.16.44.224","443","50019",,,,,
"758","Mar 27, 2025 02:33:20.787616000 India Standard Time","142.250.183.246","172.16.44.224","443","50019",,,,,
"759","Mar 27, 2025 02:33:20.790431000 India Standard Time","142.250.183.246","172.16.44.224","443","50019",,,,,
"760","Mar 27, 2025 02:33:20.790816000 India Standard Time","172.16.44.224","142.250.183.246","50019","443",,,,,
"761","Mar 27, 2025 02:33:20.794720000 India Standard Time","142.250.183.246","172.16.44.224","443","50019",,,,,
"762","Mar 27, 2025 02:33:20.795154000 India Standard Time","172.16.44.224","142.250.183.246","50019","443",,,,,
"763","Mar 27, 2025 02:33:20.804024000 India Standard Time","172.16.44.224","8.8.4.4","49993","443",,,,,
"764","Mar 27, 2025 02:33:20.804087000 India Standard Time","172.16.44.224","8.8.4.4","49993","443",,,,,
"765","Mar 27, 2025 02:33:20.805930000 India Standard Time","8.8.4.4","172.16.44.224","443","49993",,,,,
"766","Mar 27, 2025 02:33:20.834186000 India Standard Time","8.8.4.4","172.16.44.224","443","49993",,,,,
"767","Mar 27, 2025 02:33:20.835575000 India Standard Time","142.250.183.246","172.16.44.224","443","50019",,,,,
"768","Mar 27, 2025 02:33:20.866378000 India Standard Time","172.16.44.224","23.223.243.11","49843","443",,,,,
"769","Mar 27, 2025 02:33:20.870035000 India Standard Time","23.223.243.11","172.16.44.224","443","49843",,,,,
"770","Mar 27, 2025 02:33:20.882359000 India Standard Time","172.16.44.224","8.8.4.4","49993","443",,,,,
"771","Mar 27, 2025 02:33:20.885356000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"772","Mar 27, 2025 02:33:20.887310000 India Standard Time","8.8.4.4","172.16.44.224","443","49993",,,,,
"773","Mar 27, 2025 02:33:20.887711000 India Standard Time","172.16.44.224","8.8.4.4","49993","443",,,,,
"774","Mar 27, 2025 02:33:20.892693000 India Standard Time","8.8.4.4","172.16.44.224","443","49993",,,,,
"775","Mar 27, 2025 02:33:20.893148000 India Standard Time","172.16.44.224","142.250.195.67","50020","443",,,,,
"776","Mar 27, 2025 02:33:20.900101000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"777","Mar 27, 2025 02:33:20.902309000 India Standard Time","142.250.195.67","172.16.44.224","443","50020",,,,,
"778","Mar 27, 2025 02:33:20.902375000 India Standard Time","172.16.44.224","142.250.195.67","50020","443",,,,,
"779","Mar 27, 2025 02:33:20.902767000 India Standard Time","172.16.44.224","142.250.195.67","50020","443",,,,,
"780","Mar 27, 2025 02:33:20.902767000 India Standard Time","172.16.44.224","142.250.195.67","50020","443",,,,,
"781","Mar 27, 2025 02:33:20.906290000 India Standard Time","142.250.195.67","172.16.44.224","443","50020",,,,,
"782","Mar 27, 2025 02:33:20.906290000 India Standard Time","142.250.195.67","172.16.44.224","443","50020",,,,,
"783","Mar 27, 2025 02:33:20.931516000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"784","Mar 27, 2025 02:33:20.931727000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"785","Mar 27, 2025 02:33:20.931727000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"786","Mar 27, 2025 02:33:20.933882000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"787","Mar 27, 2025 02:33:20.933882000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"788","Mar 27, 2025 02:33:20.933882000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"789","Mar 27, 2025 02:33:20.934863000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"790","Mar 27, 2025 02:33:20.934937000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"791","Mar 27, 2025 02:33:20.934937000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"792","Mar 27, 2025 02:33:20.938766000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"793","Mar 27, 2025 02:33:20.938766000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"794","Mar 27, 2025 02:33:20.938766000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"795","Mar 27, 2025 02:33:20.944846000 India Standard Time","172.16.44.224","8.8.4.4","49993","443",,,,,
"796","Mar 27, 2025 02:33:20.946604000 India Standard Time","142.250.195.67","172.16.44.224","443","50020",,,,,
"797","Mar 27, 2025 02:33:20.946604000 India Standard Time","142.250.195.67","172.16.44.224","443","50020",,,,,
"798","Mar 27, 2025 02:33:20.946604000 India Standard Time","142.250.195.67","172.16.44.224","443","50020",,,,,
"799","Mar 27, 2025 02:33:20.946663000 India Standard Time","172.16.44.224","142.250.195.67","50020","443",,,,,
"800","Mar 27, 2025 02:33:20.948867000 India Standard Time","172.16.44.224","142.250.195.67","50020","443",,,,,
"801","Mar 27, 2025 02:33:20.949078000 India Standard Time","172.16.44.224","142.250.195.67","50020","443",,,,,
"802","Mar 27, 2025 02:33:20.949229000 India Standard Time","172.16.44.224","142.250.195.67","50020","443",,,,,
"803","Mar 27, 2025 02:33:20.950944000 India Standard Time","142.250.195.67","172.16.44.224","443","50020",,,,,
"804","Mar 27, 2025 02:33:20.950944000 India Standard Time","142.250.195.67","172.16.44.224","443","50020",,,,,
"805","Mar 27, 2025 02:33:20.950944000 India Standard Time","142.250.195.67","172.16.44.224","443","50020",,,,,
"806","Mar 27, 2025 02:33:20.953048000 India Standard Time","142.250.195.67","172.16.44.224","443","50020",,,,,
"807","Mar 27, 2025 02:33:20.953190000 India Standard Time","172.16.44.224","142.250.195.67","50020","443",,,,,
"808","Mar 27, 2025 02:33:20.956816000 India Standard Time","142.250.195.67","172.16.44.224","443","50020",,,,,
"809","Mar 27, 2025 02:33:21.008854000 India Standard Time","172.16.44.224","142.250.195.67","50020","443",,,,,
"810","Mar 27, 2025 02:33:21.010881000 India Standard Time","142.250.195.67","172.16.44.224","443","50020",,,,,
"811","Mar 27, 2025 02:33:21.011266000 India Standard Time","172.16.44.224","142.250.195.67","50020","443",,,,,
"812","Mar 27, 2025 02:33:21.044929000 India Standard Time","142.250.195.67","172.16.44.224","443","50020",,,,,
"813","Mar 27, 2025 02:33:21.088503000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"814","Mar 27, 2025 02:33:21.111442000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"815","Mar 27, 2025 02:33:21.111603000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"816","Mar 27, 2025 02:33:21.111603000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"817","Mar 27, 2025 02:33:21.114415000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"818","Mar 27, 2025 02:33:21.114415000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"819","Mar 27, 2025 02:33:21.129004000 India Standard Time",,,,,,,,,
"820","Mar 27, 2025 02:33:21.129026000 India Standard Time",,,,,,,,,
"821","Mar 27, 2025 02:33:21.130139000 India Standard Time",,,,,,,,,
"822","Mar 27, 2025 02:33:21.153417000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"823","Mar 27, 2025 02:33:21.197260000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"824","Mar 27, 2025 02:33:21.211832000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"825","Mar 27, 2025 02:33:21.211996000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"826","Mar 27, 2025 02:33:21.211996000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"827","Mar 27, 2025 02:33:21.213804000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"828","Mar 27, 2025 02:33:21.213804000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"829","Mar 27, 2025 02:33:21.213804000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"830","Mar 27, 2025 02:33:21.254338000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"831","Mar 27, 2025 02:33:21.282395000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"832","Mar 27, 2025 02:33:21.282510000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"833","Mar 27, 2025 02:33:21.282510000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"834","Mar 27, 2025 02:33:21.287850000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"835","Mar 27, 2025 02:33:21.287850000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"836","Mar 27, 2025 02:33:21.374549000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"837","Mar 27, 2025 02:33:21.388166000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"838","Mar 27, 2025 02:33:21.388217000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"839","Mar 27, 2025 02:33:21.388217000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"840","Mar 27, 2025 02:33:21.390483000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"841","Mar 27, 2025 02:33:21.390483000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"842","Mar 27, 2025 02:33:21.390483000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"843","Mar 27, 2025 02:33:21.396893000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"844","Mar 27, 2025 02:33:21.396893000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"845","Mar 27, 2025 02:33:21.399823000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"846","Mar 27, 2025 02:33:21.399823000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"847","Mar 27, 2025 02:33:21.401243000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"848","Mar 27, 2025 02:33:21.401310000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"849","Mar 27, 2025 02:33:21.401310000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"850","Mar 27, 2025 02:33:21.403576000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"851","Mar 27, 2025 02:33:21.403576000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"852","Mar 27, 2025 02:33:21.403576000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"853","Mar 27, 2025 02:33:21.437040000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"854","Mar 27, 2025 02:33:21.450467000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"855","Mar 27, 2025 02:33:21.466190000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"856","Mar 27, 2025 02:33:21.466242000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"857","Mar 27, 2025 02:33:21.467078000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"858","Mar 27, 2025 02:33:21.468884000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"859","Mar 27, 2025 02:33:21.468884000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"860","Mar 27, 2025 02:33:21.473717000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"861","Mar 27, 2025 02:33:21.473877000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"862","Mar 27, 2025 02:33:21.473877000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"863","Mar 27, 2025 02:33:21.476705000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"864","Mar 27, 2025 02:33:21.476705000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"865","Mar 27, 2025 02:33:21.509487000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"866","Mar 27, 2025 02:33:21.536959000 India Standard Time",,,,,,,,,
"867","Mar 27, 2025 02:33:21.536976000 India Standard Time",,,,,,,,,
"868","Mar 27, 2025 02:33:21.536980000 India Standard Time",,,,,,,,,
"869","Mar 27, 2025 02:33:21.536984000 India Standard Time",,,,,,,,,
"870","Mar 27, 2025 02:33:21.537144000 India Standard Time",,,,,,,,,
"871","Mar 27, 2025 02:33:21.537148000 India Standard Time",,,,,,,,,
"872","Mar 27, 2025 02:33:21.537151000 India Standard Time",,,,,,,,,
"873","Mar 27, 2025 02:33:21.545484000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
